LatitudeFrom,LatitudeTo,Heading,LongitudeFrom,LongitudeTo,Elevation,BeginChainage,EndChainage,AlligCracksSmall,AlligCracksMed,AlligCracksLarge,AlligCracksAvgWidth,AlligCracksMinWidth,AlligCracksMaxWidth,AlligCracksMinDepth,AlligCracksMaxDepth,CracksLongitudinalSmall,CracksLongitudinalMed,CracksLongitudinalAvgWidth,CracksLongitudinalLarge,CracksLongitudinalSealed,CracksLongitudinalMinWidth,CracksLongitudinalMaxWidth,CracksLongitudinalMinDepth,CracksLongitudinalMaxDepth,CracksTransverseSmall,CracksTransverseMed,CracksTransverseAvgWidth,CracksTransverseLarge,CracksTransverseSealed,CracksTransverseMinWidth,CracksTransverseMaxWidth,CracksTransverseMinDepth,CracksTransverseMaxDepth,PotholeMaxDepthHigh,PotholeMaxDepthLow,PotholeMaxDepthMed,PotholeMaxDepthDelamination,PotholeAreaAffectedLow,PotholeAreaAffectedMed,PotholeAreaAffectedHigh,PotholeAreaAffectedDelam
55.66324,55.66325,1.4542413,12.530116,12.530254,48.878727,13467.203,13457.203,,,,,,,,,,,83.95943,,9.569919,83.49711,84.88406,0.0,0.0,,,,,,,,,,,,,,,,,
55.66325,55.663254,1.4704472,12.530274,12.530414,48.828465,13457.203,13447.203,0.25961196,,,92.83805,92.83805,92.83805,0.0,0.0,,0.3151806,81.12092,,7.6990747,5.4552736,84.88406,0.0,1.4125282,,,,,,,,,,,,,,,,,
55.66323,55.663223,1.6549942,12.531224,12.531361,48.70141,13397.203,13387.203,0.264416,,,62.55025,62.55025,62.55025,0.0,0.0,0.7461053,1.6208072,23.673645,0.5470446,0.56883264,4.5528045,62.53048,0.0,1.531713,,,,,,,,,,,,,,,,,
55.663223,55.663216,1.6396718,12.531381,12.531521,48.63051,13387.203,13377.203,0.760293,,,29.66885,29.66885,29.66885,1.0360738,1.0360738,,1.9722564,5.997615,,3.1553566,5.5031233,6.9865975,1.415763,1.531713,,,,,,,,,,,,,,,,,
55.663216,55.66321,1.63082,12.531541,12.531677,48.539238,13377.203,13367.203,1.0200455,13.267713,,17.815052,8.712849,29.66885,1.0360738,2.7272928,0.528204,2.2026014,19.347445,,2.87991,4.403134,62.159454,0.0,1.7411569,,0.14886753,11.399188,,,8.5,14.298375,0.9,1.5917127,,,,,,,,
55.66321,55.663208,1.6262466,12.531697,12.531837,48.489834,13367.203,13357.203,,0.75115794,,7.248701,7.248701,7.248701,1.5751712,1.5751712,,4.2716208,36.33305,0.731312,3.8714595,6.0129867,64.82855,0.0,1.7411569,,1.7409105,6.018443,,,6.018443,6.018443,1.9291937,1.9291937,,,,,,,,
55.663208,55.663204,1.6157886,12.5318575,12.531993,48.414135,13357.203,13347.203,0.12450397,,,5.7892203,5.7892203,5.7892203,1.4548314,1.4548314,,,54.64374,0.35304344,1.467927,40.00945,64.82855,0.0,0.0,,,,,,,,,,,,,,,,,
55.663204,55.663204,1.5902923,12.532013,12.532153,48.380367,13347.203,13337.203,,,,,,,,,,1.5958891,8.696707,,,8.696707,8.696707,3.0263343,3.0263343,,,,,,,,,,,,,,,,,
55.663204,55.663208,1.5636786,12.532173,12.532313,48.360027,13337.203,13327.203,1.1190475,1.0584137,,8.162357,7.3941627,9.0296755,1.7188449,2.0738306,,4.481062,9.503941,0.29706863,,8.696707,42.942253,0.0,3.0263343,,2.9234626,7.686917,,,7.686917,7.686917,2.4072382,2.4072382,,,,,,,,
55.663208,55.66321,1.5428904,12.532333,12.532469,48.333027,13327.203,13317.203,9.480952,,,13.659816,8.898801,23.181845,2.0738306,2.1550581,,4.632129,20.95693,,1.6017219,9.183311,72.74073,0.0,2.54445,,0.7029988,11.588714,,,11.588714,11.588714,1.3648033,1.3648033,,,,,,,,
55.66321,55.663208,1.5486482,12.532489,12.532628,48.306217,13317.203,13307.203,3.961985,,,19.031176,10.7298355,23.181845,1.7111012,2.1550581,,4.573612,35.705185,0.2804,2.2812428,11.04276,84.417114,0.0,2.54445,,0.54197705,10.750238,,,9.073288,11.588714,1.1962913,1.3648033,,,,,,,,
55.663208,55.663208,1.5774853,12.532648,12.532789,48.287663,13307.203,13297.203,0.043039754,4.0347147,,14.1551075,10.7298355,21.005651,1.7111012,2.2663438,,2.8749597,18.969507,1.0264963,1.2062471,11.04276,59.043716,0.0,1.8691623,,,,,,,,,,,,,,,,,
55.663208,55.6632,1.6121475,12.532809,12.532949,48.240765,13297.203,13287.203,0.64876664,19.182066,,18.691809,13.35564,21.005651,2.2663438,2.7248392,,1.4618514,31.853209,,0.21790175,10.820377,61.857185,0.0,1.8815361,,0.66583645,18.407782,,,18.407782,18.407782,5.663833,5.663833,,,,,,,,
55.6632,55.663193,1.6413598,12.532969,12.533107,48.17205,13287.203,13277.203,4.94486,,,15.058619,13.35564,18.464577,2.5519693,4.251768,,3.6392636,41.134686,,6.383752,9.515927,61.857185,0.0,2.0111074,,0.24863234,13.339963,,,13.339963,13.339963,1.1586645,1.1586645,,,,,,,,
55.663193,55.663185,1.653336,12.533127,12.533265,48.15857,13277.203,13267.203,10.318418,,,18.506222,18.464577,18.589514,2.9933574,4.251768,,5.976623,34.847282,,5.9321365,9.515927,71.121506,0.0,2.5937083,,0.008143818,8.390478,,,8.390478,8.390478,1.690476,1.690476,,,,,,,,
55.66318,55.663174,1.6587965,12.533285,12.533421,48.08363,13267.203,13257.203,15.317293,,,21.293173,18.589514,26.700495,2.9933574,4.563406,,1.278574,28.719236,,4.409156,12.561616,61.034477,0.0,2.5937083,,,,,,,,,,,,,,,,,
55.663174,55.663166,1.6630054,12.53344,12.533583,47.97602,13257.203,13247.203,14.891441,,,23.17446,16.122387,26.700495,2.2013712,4.563406,,,61.034477,,2.0795622,61.034477,61.034477,0.0,0.0,,,,,,,,,,,,,,,,,
55.663166,55.66316,1.657912,12.533602,12.533739,47.859127,13247.203,13237.203,4.212478,,,14.475448,11.181569,16.122387,2.0408545,2.2013712,,3.6688478,24.265991,0.2569393,1.3430694,5.380841,68.83376,0.0,1.9133323,,,,,,,,,,,,,,,,,
55.66316,55.66315,1.6491747,12.533757,12.533899,47.759094,13237.203,13227.203,0.30357602,,,24.308088,24.308088,24.308088,3.1925604,3.1925604,,0.2720007,43.077114,,2.2359948,5.380841,68.83376,0.0,0.8651907,,,,,,,,,,,,,,,,,
55.66315,55.663143,1.6401542,12.533917,12.534054,47.53875,13227.203,13217.203,,,,,,,,,,,59.352196,,1.7784379,58.2314,61.593792,0.0,0.0,,,,,,,,,,,,,,,,,
55.663143,55.663136,1.634386,12.534071,12.534213,47.35278,13217.203,13207.203,,,,,,,,,,,61.593792,,0.414025,61.593792,61.593792,0.0,0.0,,,,,,,,,,,,,,,,,
55.663136,55.663128,1.6262323,12.534229,12.534377,47.192406,13207.203,13197.203,,,,,,,,,,,66.38694,0.20722757,2.775149,47.43139,67.36348,0.0,0.0,,,,,,,,,,,,,,,,,
55.663074,55.663063,1.6957413,12.535185,12.535322,48.45541,13147.203,13137.203,,,,,,,,,0.18865357,,3.1810825,,,3.1810825,3.1810825,0.8693137,0.8693137,,,,,,,,,,,,,,,,,
55.663063,55.663055,1.6876273,12.535341,12.53548,48.37079,13137.203,13127.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.663055,55.663044,1.6766925,12.535499,12.535638,48.19478,13127.203,13117.203,,,,,,,,,,,57.560955,,0.8979684,57.560955,57.560955,0.0,0.0,,,,,,,,,,,,,,,,,
55.663044,55.663033,1.6719266,12.535658,12.535795,47.905857,13117.203,13107.203,,,,,,,,,,0.35360783,24.644514,,,24.644514,24.644514,0.0,0.0,,,,,,,,,,,,,,,,,
55.663033,55.663025,1.6696515,12.535815,12.535952,47.680023,13107.203,13097.203,,,,,,,,,,,50.263725,1.5393932,0.45736837,41.088802,75.88423,0.0,0.0,0.19584379,,3.073532,,,3.073532,3.073532,0.76109576,0.76109576,,,,,,,,
55.66294,55.66293,1.6716635,12.537702,12.537838,47.26267,12987.203,12977.203,,,,,,,,,,0.5432895,7.6179566,,,7.6179566,7.6179566,2.977641,2.977641,,,,,,,,,,,,,,,,,
55.66293,55.662918,1.6840401,12.537858,12.537996,47.273468,12977.203,12967.203,,,,,,,,,,,53.811855,,0.73054713,53.811855,53.811855,0.0,0.0,,,,,,,,,,,,,,,,,
55.662918,55.662907,1.6959542,12.538016,12.538153,47.192036,12967.203,12957.203,,,,,,,,,,0.2734789,27.616,,,27.616,27.616,0.0,0.0,,,,,,,,,,,,,,,,,
55.662907,55.662895,1.709994,12.538173,12.538311,47.03732,12957.203,12947.203,,,,,,,,,,,46.669765,0.74035305,0.9097357,39.113525,54.944244,0.0,0.0,,,49.478577,0.5066159,,49.478577,49.478577,0.0,0.0,,,,,,,,
55.66289,55.66288,1.7267805,12.538331,12.5384655,46.935387,12947.203,12937.203,,,,,,,,,,,53.8494,0.8457643,1.1551954,40.708435,65.47441,0.0,0.0,,,41.194115,0.21663931,,41.194115,41.194115,0.0,0.0,,,,,,,,
55.66281,55.662796,1.7639946,12.53911,12.539247,46.480972,12897.203,12887.203,,,,,,,,,,,64.08857,,0.21652843,64.08857,64.08857,0.0,0.0,,,,,,,,,,,,,,,,,
55.662796,55.662777,1.7684826,12.539267,12.5394,46.453014,12887.203,12877.203,0.063518055,,,4.290519,4.290519,4.290519,4.2925663,4.2925663,,,35.732433,0.33482152,0.03999999,35.62782,50.343224,0.0,0.0,,,,,,,,,,,,,,,,,
55.662777,55.662758,1.785276,12.53942,12.539555,46.413418,12877.203,12867.203,,,,,,,,,,,35.62782,0.188633,,35.62782,35.62782,0.0,0.0,,,,,,,,,,,,,,,,,
55.662758,55.662735,1.8046893,12.539574,12.539708,46.42611,12867.203,12857.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.662735,55.662712,1.821802,12.539727,12.539862,46.514492,12857.203,12847.203,,,,,,,,,,,,,,,,,,0.2955633,,4.818535,,,4.818535,4.818535,0.99482733,0.99482733,,,,,,,,
55.662712,55.66269,1.8323312,12.539881,12.540015,46.542114,12847.203,12837.203,0.08265593,,,7.944743,7.944743,7.944743,3.8217192,3.8217192,0.09680607,,4.4827094,,,4.4827094,4.4827094,0.9184299,0.9184299,0.25535443,0.28622255,6.267441,,,4.818535,9.165253,0.7808265,0.99482733,,,,,,,,
55.66269,55.662666,1.8372581,12.540034,12.54017,46.52861,12837.203,12827.203,,,,,,,,,,,,,,,,,,0.21491669,,4.4452486,,,4.4452486,4.4452486,0.8037406,0.8037406,,,,,,,,
55.662666,55.662643,1.8423903,12.540188,12.540322,46.52646,12827.203,12817.203,,,,,,,,,,,,,,,,,,0.30309567,0.27372697,5.304405,,,4.922423,5.495396,0.9007239,0.9104098,,,,,,,,
55.662643,55.662617,1.8455938,12.54034,12.540476,46.53499,12817.203,12807.203,,,,,,,,,,,,,,,,,,,0.60718614,7.425337,,,7.425337,7.425337,6.333833,6.333833,,,,,,,,
55.662617,55.662594,1.846316,12.540493,12.54063,46.448174,12807.203,12797.203,,,,,,,,,,,,,,,,,,,,39.99332,2.402079,,39.99332,39.99332,14.015736,14.015736,,,,,,,,
55.662594,55.662567,1.8414922,12.540647,12.540782,46.65854,12797.203,12787.203,,,,,,,,,1.1439604,,35.578117,,0.44448093,4.309179,70.47479,0.0,1.6795316,,,,,,,,,,,,,,,,,
55.662567,55.662544,1.8350047,12.540799,12.540934,46.771034,12787.203,12777.203,,,,,,,,,,,58.036476,0.28039992,0.22949784,33.15984,70.47479,0.0,0.0,,,,,,,,,,,,,,,,,
55.66254,55.662518,1.8349093,12.540951,12.541089,46.819572,12777.203,12767.203,,,,,,,,,,1.6806475,17.98845,,0.62708664,5.5836787,51.852062,0.0,6.3549266,,0.36854938,5.3219085,,,5.3219085,5.3219085,1.8119487,1.8119487,,,,,,,,
55.662518,55.662495,1.8304433,12.541106,12.541244,47.018772,12767.203,12757.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.662495,55.66244,1.8213614,12.541261,12.541359,47.25573,12757.203,12747.203,,,,,,,,,,0.7203461,42.929417,,0.5303473,8.801055,66.80691,0.0,1.0431525,,,,,,,,,,,,,,,,,
55.66244,55.662354,2.35107,12.541375,12.541364,47.321724,12747.203,12737.203,0.22218199,,,47.19845,47.19845,47.19845,1.8908916,1.8908916,,5.2675896,10.819074,,,10.819074,10.819074,2.8635092,2.8635092,,4.6701493,10.407836,,,10.407836,10.407836,3.3031502,3.3031502,,,,,,,,
55.66235,55.662266,3.1025946,12.541379,12.541316,47.19366,12737.203,12727.203,,,,,,,,,,3.0676873,10.819074,,,10.819074,10.819074,2.8635092,2.8635092,,0.20274028,10.89549,,,10.89549,10.89549,1.4898854,1.4898854,,,,,,,,
55.662266,55.66218,3.409778,12.541331,12.541266,47.078423,12727.203,12717.203,,,,,,,,,,,,,,,,,,,,52.984257,,0.3532785,52.984257,52.984257,0.0,0.0,,,,,,,,
55.66218,55.662098,3.4442184,12.541281,12.541218,46.947575,12717.203,12707.203,1.9506845,,,11.12053,11.12053,11.12053,2.9411826,2.9411826,,,,,,,,,,,,,,,,,,,,,,,,,,
55.662098,55.662014,3.4522767,12.541232,12.541168,46.778534,12707.203,12697.203,2.6124516,0.32109308,,9.642595,6.686724,11.12053,2.9411826,4.0992637,,0.5712328,34.634884,,0.52090025,10.695824,58.573944,0.0,2.4168177,,1.0264794,12.892683,,,12.892683,12.892683,3.880618,3.880618,,,,,,,,
55.661583,55.661503,3.441517,12.540944,12.540883,45.62208,12647.203,12637.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6615,55.661415,3.4410188,12.540897,12.540835,45.45505,12637.203,12627.203,0.6333119,,,6.6492906,6.6492906,6.6492906,1.7755505,1.7755505,,,69.16107,0.3136077,1.437962,38.414875,99.72096,0.0,0.0,,,,,,,,,,,,,,,,,
55.661415,55.661327,3.4392867,12.54085,12.540788,45.321297,12627.203,12617.203,,,,,,,,,,2.2532177,19.909216,,,18.8692,20.949232,0.0,0.0,,,,,,,,,,,,,,,,,
55.661327,55.661243,3.4365654,12.540802,12.540741,45.266483,12617.203,12607.203,0.22436,,,96.38402,96.38402,96.38402,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
55.661243,55.66116,3.4450586,12.540755,12.540691,45.19973,12607.203,12597.203,,,,,,,,,,,,,,,,,,,,96.177055,,0.84705466,96.177055,96.177055,0.0,0.0,,,,,,,,
55.661156,55.661076,3.4586473,12.540706,12.54064,45.125896,12597.203,12587.203,,,,,,,,,,,92.790375,,0.6200651,92.790375,92.790375,0.0,0.0,,,96.177055,,0.106582314,96.177055,96.177055,0.0,0.0,,,,,,,,
55.66107,55.66099,3.465877,12.540654,12.54059,45.062042,12587.203,12577.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.660988,55.660904,3.4581501,12.540605,12.540542,45.028606,12577.203,12567.203,0.14451781,,,7.6376247,7.6376247,7.6376247,2.0390923,2.0390923,,,,,,,,,,,,,,,,,,,,,,,,,,
55.660904,55.66082,3.4497883,12.540556,12.540493,45.03122,12567.203,12557.203,,,,,,,,,,0.6491758,28.511814,,0.4336785,5.2515626,51.772064,0.0,0.93125695,,,,,,,,,,,,,,,,,
55.660816,55.660732,3.4479957,12.540507,12.540444,45.00691,12557.203,12547.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.660732,55.66065,3.454052,12.540459,12.540397,45.008057,12547.203,12537.203,,,,,,,,,0.54404616,,23.38527,0.36049938,,3.818296,42.952244,0.0,1.1041412,,0.39320722,9.464137,,,9.464137,9.464137,0.0,0.0,,,,,,,,
55.66065,55.660564,3.455258,12.540411,12.540347,44.987823,12537.203,12527.203,,,,,,,,,0.11220573,,41.744484,,3.1726258,3.818296,60.513607,0.0,1.1041412,,,,,,,,,,,,,,,,,
55.66056,55.660477,3.4530892,12.540361,12.5402975,44.884098,12527.203,12517.203,0.41613725,,,7.5130873,4.569097,10.457077,0.8902168,0.9496219,0.25455177,0.7015535,23.774033,,0.108379535,3.2000637,60.513607,0.0,1.2742196,,0.38164198,8.18133,,,8.18133,8.18133,1.2877748,1.2877748,,,,,,,,
55.660477,55.660393,3.4528146,12.540312,12.540248,44.684566,12517.203,12507.203,,,,,,,,,,1.6998487,7.1921706,,,6.359655,7.6084285,0.8547597,1.2742196,,0.79745036,7.332668,0.2566394,,5.123813,44.391872,0.0,1.2877748,,,,,,,,
55.66039,55.660305,3.45222,12.540262,12.5402,44.52579,12507.203,12497.203,,,,,,,,,,1.1667849,6.359655,,,6.359655,6.359655,0.8547597,0.8547597,,,,,,,,,,,,,,,,,
55.660305,55.66022,3.4444757,12.540215,12.540152,44.34669,12497.203,12487.203,,,,,,,,,,1.5177268,33.806824,0.21686855,0.73064715,6.27994,88.79862,0.0,0.92612326,,,,,,,,,,,,,,,,,
55.66022,55.660137,3.4409642,12.540166,12.540104,44.222702,12487.203,12477.203,,,,,,,,,,,,,,,,,,,,67.61746,,0.21656846,67.61746,67.61746,0.0,0.0,,,,,,,,
55.660133,55.66005,3.4410765,12.540118,12.540056,44.159237,12477.203,12467.203,0.35956803,,,11.211706,11.211706,11.211706,4.1903586,4.1903586,,,,,,,,,,,,,,,,,,,,,,,,,,
55.66005,55.659966,3.4442205,12.540071,12.5400095,44.146866,12467.203,12457.203,,,,,,,,,,0.27464303,14.343265,,,14.343265,14.343265,1.8182597,1.8182597,,,,,,,,,,,,,,,,,
55.659966,55.65988,3.4460926,12.540024,12.539961,44.0905,12457.203,12447.203,,,,,,,,,,0.86435956,67.60021,,0.53989434,5.4117136,82.259995,0.0,0.93215936,,,,,,,,,,,,,,,,,
55.659878,55.659794,3.44615,12.539975,12.539912,44.03876,12447.203,12437.203,,,,,,,,,,0.90381813,22.051321,0.23327877,,8.224395,35.878246,0.0,1.3282849,,,,,,,,,,,,,,,,,
55.659794,55.65971,3.450186,12.539927,12.539863,43.974617,12437.203,12427.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.65971,55.659626,3.4548743,12.539878,12.539814,43.915127,12427.203,12417.203,,,,,,,,,,2.702114,7.5213275,,,7.5213275,7.5213275,1.0769873,1.0769873,,,,,,,,,,,,,,,,,
55.659622,55.65954,3.454768,12.539828,12.539764,43.834053,12417.203,12407.203,,,,,,,,,,,52.683918,0.20029974,0.03999996,49.944748,66.40031,0.0,0.0,,,34.72003,0.43320787,,34.72003,34.72003,0.0,0.0,,,,,,,,
55.65954,55.659454,3.4514563,12.539779,12.539715,43.742905,12407.203,12397.203,,,,,,,,,,,,,,,,,,,,56.194542,,0.27999997,56.194542,56.194542,0.0,0.0,,,,,,,,
55.65945,55.65937,3.4549997,12.539729,12.539666,43.688553,12397.203,12387.203,,,,,,,,,,1.3234686,6.125807,,,6.125807,6.125807,0.9396694,0.9396694,,,49.453705,0.40984708,,49.453705,49.453705,0.0,0.0,,,,,,,,
55.659367,55.659283,3.448949,12.5396805,12.539618,43.684162,12387.203,12377.203,,,,,,,,,,0.7603563,15.563696,0.5135076,,6.125807,34.439472,0.0,0.9396694,,,52.46426,,0.3766394,52.46426,52.46426,0.0,0.0,,,,,,,,
55.659283,55.6592,3.4465418,12.539633,12.539571,43.63467,12377.203,12367.203,,,,,,,,,,,38.80535,1.2515179,,38.80535,38.80535,0.0,0.0,,,,,,,,,,,,,,,,,
55.6592,55.65911,3.4443936,12.539586,12.539522,43.54293,12367.203,12357.203,0.086292006,,,5.032042,5.032042,5.032042,0.8328987,0.8328987,,,76.93852,,0.31350803,76.93852,76.93852,0.0,0.0,,,,,,,,,,,,,,,,,
55.65911,55.659027,3.451219,12.539537,12.539474,43.46744,12357.203,12347.203,,,,,,,,,,1.1109976,9.7238655,0.23340793,,5.825743,30.041561,0.0,0.94834745,,,,,,,,,,,,,,,,,
55.659027,55.658943,3.4589696,12.539489,12.539425,43.37647,12347.203,12337.203,,,,,,,,,,1.4403574,7.45652,,0.2732784,6.2920527,66.6384,0.0,0.916412,,,,,,,,,,,,,,,,,
55.65894,55.658855,3.4542964,12.53944,12.539381,43.66832,12337.203,12327.203,,,,,,,,,,,,,,,,,,,0.7132322,6.7402754,,,5.5460825,7.934468,0.9365132,1.3967814,,,,,,,,
55.658855,55.65877,3.4438455,12.539395,12.539333,43.60281,12327.203,12317.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.65877,55.658688,3.4524653,12.539349,12.539286,43.552826,12317.203,12307.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.658688,55.6586,3.4592984,12.5393,12.539235,43.49792,12307.203,12297.203,,1.3973761,,11.822284,11.822284,11.822284,4.747047,4.747047,,,,,,,,,,,,,,,,,,,,,,,,,,
55.658257,55.658173,3.422364,12.539062,12.539002,43.329964,12257.203,12247.203,0.30447996,,,94.901665,94.901665,94.901665,0.0,0.0,,,53.966724,,0.38644472,53.966724,53.966724,0.0,0.0,,,31.680143,0.61969423,,31.680143,31.680143,0.0,0.0,,,,,,,,
55.658173,55.65809,3.4180393,12.539017,12.538958,43.32064,12247.203,12237.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.658085,55.658005,3.4312668,12.538972,12.538908,43.275013,12237.203,12227.203,,,,,,,,,,,90.31023,,0.2498473,90.31023,90.31023,0.0,0.0,,,81.88619,,0.32991806,81.88619,81.88619,0.0,0.0,,,,,,,,
55.658,55.657917,3.4517472,12.538922,12.538858,43.24152,12227.203,12217.203,0.75641984,,,215.88622,215.88622,215.88622,0.0,0.0,,,79.263115,,1.7672098,79.263115,79.263115,0.0,0.0,,,,,,,,,,,,,,,,,
55.657917,55.657833,3.4545655,12.538873,12.538808,43.212837,12217.203,12207.203,0.51922786,,,142.39497,142.39497,142.39497,0.0,0.0,,,72.72308,,0.6623685,72.72308,72.72308,0.0,0.0,,,80.48838,,0.29663935,80.48838,80.48838,0.0,0.0,,,,,,,,
55.65783,55.65775,3.4526038,12.538822,12.538759,43.173904,12207.203,12197.203,,,,,,,,,,,70.00864,,0.4550354,64.57974,72.72308,0.0,0.0,,,,,,,,,,,,,,,,,
55.657745,55.657665,3.4511638,12.538774,12.538711,43.13458,12197.203,12187.203,1.8077282,,,233.69147,233.69147,233.69147,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
55.65766,55.65758,3.45148,12.538725,12.538661,43.08479,12187.203,12177.203,,,,,,,,,,,79.89575,,0.5231021,79.89575,79.89575,0.0,0.0,,,,,,,,,,,,,,,,,
55.657578,55.657494,3.4512482,12.538675,12.538612,43.04731,12177.203,12167.203,,,,,,,,,,,79.89575,,0.18663925,79.89575,79.89575,0.0,0.0,,0.33656847,6.780009,,,6.780009,6.780009,0.0,0.0,,,,,,,,
55.657494,55.65741,3.4520483,12.538627,12.538563,43.001923,12167.203,12157.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.657406,55.657326,3.4536233,12.538577,12.538512,42.973804,12157.203,12147.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.657322,55.657238,3.4493744,12.538527,12.538463,42.950024,12147.203,12137.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.657238,55.657154,3.448907,12.538477,12.538414,42.939056,12137.203,12127.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.65715,55.65707,3.4493134,12.538428,12.538366,42.90609,12127.203,12117.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.657066,55.656982,3.4426513,12.538381,12.538319,42.895912,12117.203,12107.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.65698,55.656895,3.4359586,12.538333,12.538273,42.832066,12107.203,12097.203,,,,,,,,,,,86.013756,,1.0699707,86.013756,86.013756,0.0,0.0,,,,,,,,,,,,,,,,,
55.656895,55.65681,3.4319615,12.538287,12.538227,42.74885,12097.203,12087.203,0.27772784,,,81.14079,81.14079,81.14079,0.0,0.0,,2.9738321,9.402279,0.48325494,,6.3743324,43.310097,0.0,1.0719856,,,,,,,,,,,,,,,,,
55.65681,55.656727,3.4285629,12.538241,12.538181,42.697716,12087.203,12077.203,1.1069275,,,81.14079,81.14079,81.14079,0.0,0.0,,,66.32416,,1.4612535,62.422585,70.22573,0.0,0.0,,,,,,,,,,,,,,,,,
55.656723,55.65664,3.4257398,12.538196,12.538137,42.656693,12077.203,12067.203,0.548064,,,62.76165,62.76165,62.76165,0.0,0.0,,0.19788213,60.69188,0.77034765,0.63550895,7.995944,76.12226,0.0,0.98082745,,,,,,,,,,,,,,,,,
55.65664,55.656555,3.415921,12.538152,12.538096,42.588596,12067.203,12057.203,,,,,,,,,,2.6520388,49.1942,,3.6520925,7.995944,76.12226,0.0,0.98082745,,,95.89657,,0.36984712,95.89657,95.89657,0.0,0.0,,,,,,,,
55.65611,55.65602,3.2861195,12.537958,12.537923,42.276936,12007.203,11997.203,,,,,,,,,,2.388824,7.540302,,,7.540302,7.540302,1.2610472,1.2610472,,,,,,,,,,,,,,,,,
55.65602,55.655937,3.2644923,12.537938,12.537907,42.144867,11997.203,11987.203,,,,,,,,,,3.226101,7.540302,,,7.540302,7.540302,1.2610472,1.2610472,,,,,,,,,,,,,,,,,
55.655933,55.655846,3.243498,12.537922,12.537893,42.018337,11987.203,11977.203,,,,,,,,,,,53.169296,,0.31705052,53.169296,53.169296,0.0,0.0,,,,,,,,,,,,,,,,,
55.655846,55.655758,3.221326,12.537909,12.537883,41.911148,11977.203,11967.203,,,,,,,,,,,46.74286,0.23801506,0.23685761,40.31642,53.169296,0.0,0.0,,,,,,,,,,,,,,,,,
55.655754,55.655666,3.1997252,12.537898,12.537876,41.81152,11967.203,11957.203,0.154,,,7.054459,7.054459,7.054459,3.0925486,3.0925486,,,40.31642,0.15569274,,40.31642,40.31642,0.0,0.0,0.1887866,0.42355177,5.1778545,,,4.149175,6.2065344,1.4501776,2.5265682,,,,,,,,
55.655666,55.655575,3.173936,12.537891,12.537874,41.65458,11957.203,11947.203,,,,,,,,,,0.20401604,7.5055656,,,7.5055656,7.5055656,0.9610672,0.9610672,,,,,,,,,,,,,,,,,
55.655575,55.655487,3.146759,12.53789,12.537877,41.429256,11947.203,11937.203,,,,,,,,,,,,,,,,,,,,59.749905,,0.35320792,59.749905,59.749905,0.0,0.0,,,,,,,,
55.655487,55.655396,3.1226695,12.537893,12.537883,41.239025,11937.203,11927.203,,,,,,,,,,0.67075014,6.1492977,,,6.1492977,6.1492977,0.9399029,0.9399029,,,,,,,,,,,,,,,,,
55.655396,55.655308,3.1020637,12.537899,12.537889,41.078537,11927.203,11917.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.655304,55.65522,3.086306,12.537905,12.537896,40.890205,11917.203,11907.203,,,,,,,,,,,46.49901,0.20030022,,46.49901,46.49901,0.0,0.0,,0.4531479,5.1802444,,,5.1802444,5.1802444,0.96367115,0.96367115,,,,,,,,
55.655216,55.65513,3.074808,12.537911,12.537908,40.780907,11907.203,11897.203,,,,,,,,,,0.22878626,10.7307415,,,10.7307415,10.7307415,1.4289081,1.4289081,,,,,,,,,,,,,,,,,
55.65513,55.65504,3.063602,12.537923,12.537923,40.697975,11897.203,11887.203,,,,,,,,,,3.3780844,7.7213917,,,7.7213917,7.7213917,2.0427904,2.0427904,,0.21663931,29.832136,,,29.832136,29.832136,0.0,0.0,,,,,,,,
55.655037,55.65495,3.035609,12.537939,12.537944,40.635174,11887.203,11877.203,,,,,,,,,1.2805829,0.056677256,6.520595,,,4.119002,7.7213917,2.0427904,3.5722167,,,,,,,,,,,,,,,,,
